Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,vocabItem,ANSWER
16,1765689122118,14/12/2025 05:12:02,1765689123976,-5,14/12/2025 00:12:03,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,Zone1,response_text_entry,10276.59999999404,,A time span of ten years,,,,,,,,,vocabItems,Decade,
17,1765689122259,14/12/2025 05:12:02,1765689123978,-5,14/12/2025 00:12:03,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,advancementZone,continue_button,10276.59999999404,,,0,,,,,,,,vocabItems,Decade,
18,1765689152624,14/12/2025 05:12:32,1765689154464,-5,14/12/2025 00:12:34,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_text_entry,30479.10000000894,,A practice or custom passed down by a specific group or culture,,,,,,,,,vocabItems,Tradition,
19,1765689152819,14/12/2025 05:12:32,1765689154466,-5,14/12/2025 00:12:34,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,advancementZone,continue_button,30479.10000000894,,,0,,,,,,,,vocabItems,Tradition,
20,1765689175004,14/12/2025 05:12:55,1765689176848,-5,14/12/2025 00:12:56,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,Zone1,response_text_entry,22374.5,,To change or revise along the way,,,,,,,,,vocabItems,Improvise,
21,1765689175163,14/12/2025 05:12:55,1765689176849,-5,14/12/2025 00:12:56,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,advancementZone,continue_button,22374.5,,,0,,,,,,,,vocabItems,Improvise,
22,1765689245542,14/12/2025 05:14:05,1765689247392,-5,14/12/2025 00:14:07,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_text_entry,70534.79999999702,,A pattern or behavior that becomes common to many people,,,,,,,,,vocabItems,Trend,
23,1765689245683,14/12/2025 05:14:05,1765689247394,-5,14/12/2025 00:14:07,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,advancementZone,continue_button,70534.79999999702,,,0,,,,,,,,vocabItems,Trend,
24,1765689253544,14/12/2025 05:14:13,1765689255384,-5,14/12/2025 00:14:15,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,Zone1,response_text_entry,7982.0999999940395,,To think about something,,,,,,,,,vocabItems,Ruminate,
25,1765689253701,14/12/2025 05:14:13,1765689255385,-5,14/12/2025 00:14:15,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,advancementZone,continue_button,7982.0999999940395,,,0,,,,,,,,vocabItems,Ruminate,
26,1765689260183,14/12/2025 05:14:20,1765689262031,-5,14/12/2025 00:14:22,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,Zone1,response_text_entry,6639.5999999940395,,Pass,,,,,,,,,vocabItems,Extirpate,
27,1765689260321,14/12/2025 05:14:20,1765689262033,-5,14/12/2025 00:14:22,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,advancementZone,continue_button,6639.5999999940395,,,0,,,,,,,,vocabItems,Extirpate,
28,1765689266678,14/12/2025 05:14:26,1765689268536,-5,14/12/2025 00:14:28,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,Zone1,response_text_entry,6499,,Pass,,,,,,,,,vocabItems,Perfunctory,
29,1765689266824,14/12/2025 05:14:26,1765689268538,-5,14/12/2025 00:14:28,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,advancementZone,continue_button,6499,,,0,,,,,,,,vocabItems,Perfunctory,
30,1765689268278,14/12/2025 05:14:28,1765689270120,-5,14/12/2025 00:14:30,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,1577.5,,,0,,,,,,,,vocabFinish,,
31,1765689268617,14/12/2025 05:14:28,1765689270123,-5,14/12/2025 00:14:30,250842,10,task-ytla,,51389771,676c45d92368330a2c254895,14743243,,complete,,693e444fa634b66245dfc0a7,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1035x541,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,,,END TASK,,,,,491087,,,,,,,,,,,,,
1,1765673151805,14/12/2025 00:45:51,1765673151656,-5,13/12/2025 19:45:51,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,
2,1765673153348,14/12/2025 00:45:53,1765673153242,-5,13/12/2025 19:45:53,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1569.3999999761581,,,0,,,,,,,,vocabInstructions,,
3,1765673173982,14/12/2025 00:46:13,1765673173883,-5,13/12/2025 19:46:13,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_keyboard,20634.30000001192,,,0,,,,,,,,vocabInstructions,,
4,1765673192037,14/12/2025 00:46:32,1765673191939,-5,13/12/2025 19:46:31,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,response_text_entry,18047,, I just finished doing errands today that required driving around. ,,,,,,,,,vocabItems,Car,
5,1765673192174,14/12/2025 00:46:32,1765673191940,-5,13/12/2025 19:46:31,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_button,18047,,,0,,,,,,,,vocabItems,Car,
6,1765673204127,14/12/2025 00:46:44,1765673204045,-5,13/12/2025 19:46:44,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_text_entry,12101.899999976158,,The sweet sounds of animals was in the air. ,,,,,,,,,vocabItems,Bird,
7,1765673204297,14/12/2025 00:46:44,1765673204046,-5,13/12/2025 19:46:44,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,advancementZone,continue_button,12101.899999976158,,,0,,,,,,,,vocabItems,Bird,
8,1765673214095,14/12/2025 00:46:54,1765673214009,-5,13/12/2025 19:46:54,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,Zone1,response_text_entry,9957.5,,The fur covered my furniture. ,,,,,,,,,vocabItems,Pet,
9,1765673214262,14/12/2025 00:46:54,1765673214010,-5,13/12/2025 19:46:54,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,advancementZone,continue_button,9957.5,,,0,,,,,,,,vocabItems,Pet,
10,1765673225444,14/12/2025 00:47:05,1765673225343,-5,13/12/2025 19:47:05,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,Zone1,response_text_entry,11328.300000011921,,The sound of dinner being ready. ,,,,,,,,,vocabItems,Bell,
11,1765673225596,14/12/2025 00:47:05,1765673225344,-5,13/12/2025 19:47:05,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,advancementZone,continue_button,11328.300000011921,,,0,,,,,,,,vocabItems,Bell,
12,1765673239408,14/12/2025 00:47:19,1765673239311,-5,13/12/2025 19:47:19,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_text_entry,13962.600000023842,,The swamp waters moved as a creature swam. ,,,,,,,,,vocabItems,Alligator,
13,1765673239547,14/12/2025 00:47:19,1765673239312,-5,13/12/2025 19:47:19,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,advancementZone,continue_button,13962.600000023842,,,0,,,,,,,,vocabItems,Alligator,
14,1765673253936,14/12/2025 00:47:33,1765673253470,-5,13/12/2025 19:47:33,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_text_entry,14155.199999988079,,The heat was intense. ,,,,,,,,,vocabItems,Summer,
15,1765673254099,14/12/2025 00:47:34,1765673253471,-5,13/12/2025 19:47:33,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,advancementZone,continue_button,14155.199999988079,,,0,,,,,,,,vocabItems,Summer,
16,1765673265306,14/12/2025 00:47:45,1765673265197,-5,13/12/2025 19:47:45,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,Zone1,response_text_entry,11722.5,,It has been ten years ago. ,,,,,,,,,vocabItems,Decade,
17,1765673265457,14/12/2025 00:47:45,1765673265199,-5,13/12/2025 19:47:45,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,advancementZone,continue_button,11722.5,,,0,,,,,,,,vocabItems,Decade,
18,1765673280961,14/12/2025 00:48:00,1765673280863,-5,13/12/2025 19:48:00,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_text_entry,15659.300000011921,,A family contribution. ,,,,,,,,,vocabItems,Tradition,
19,1765673281101,14/12/2025 00:48:01,1765673280864,-5,13/12/2025 19:48:00,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,advancementZone,continue_button,15659.300000011921,,,0,,,,,,,,vocabItems,Tradition,
20,1765673296425,14/12/2025 00:48:16,1765673296331,-5,13/12/2025 19:48:16,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,Zone1,response_text_entry,15462.199999988079,,Without knowing and acting in the heat of the moment. ,,,,,,,,,vocabItems,Improvise,
21,1765673296585,14/12/2025 00:48:16,1765673296332,-5,13/12/2025 19:48:16,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,advancementZone,continue_button,15462.199999988079,,,0,,,,,,,,vocabItems,Improvise,
22,1765673309877,14/12/2025 00:48:29,1765673309419,-5,13/12/2025 19:48:29,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_text_entry,13082.5,,People following social media. ,,,,,,,,,vocabItems,Trend,
23,1765673310023,14/12/2025 00:48:30,1765673309420,-5,13/12/2025 19:48:29,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,advancementZone,continue_button,13082.5,,,0,,,,,,,,vocabItems,Trend,
24,1765673320393,14/12/2025 00:48:40,1765673320291,-5,13/12/2025 19:48:40,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,Zone1,response_text_entry,10866.900000035763,,Eruptions around the city. ,,,,,,,,,vocabItems,Ruminate,
25,1765673320544,14/12/2025 00:48:40,1765673320293,-5,13/12/2025 19:48:40,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,advancementZone,continue_button,10866.900000035763,,,0,,,,,,,,vocabItems,Ruminate,
26,1765673328905,14/12/2025 00:48:48,1765673328805,-5,13/12/2025 19:48:48,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,Zone1,response_text_entry,8508,,Hard to grasp for some. ,,,,,,,,,vocabItems,Extirpate,
27,1765673329047,14/12/2025 00:48:49,1765673328806,-5,13/12/2025 19:48:48,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,advancementZone,continue_button,8508,,,0,,,,,,,,vocabItems,Extirpate,
28,1765673340589,14/12/2025 00:49:00,1765673340486,-5,13/12/2025 19:49:00,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,Zone1,response_text_entry,11677.800000011921,,Bring present during the occasion. ,,,,,,,,,vocabItems,Perfunctory,
29,1765673340749,14/12/2025 00:49:00,1765673340488,-5,13/12/2025 19:49:00,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,advancementZone,continue_button,11677.800000011921,,,0,,,,,,,,vocabItems,Perfunctory,
30,1765673341737,14/12/2025 00:49:01,1765673341642,-5,13/12/2025 19:49:01,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,1151.5,,,0,,,,,,,,vocabFinish,,
31,1765673342002,14/12/2025 00:49:02,1765673341646,-5,13/12/2025 19:49:01,250842,10,task-ytla,,51389366,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,,,END TASK,,,,,189990,,,,,,,,,,,,,
1,1765672065372,14/12/2025 00:27:45,1765672065239,-6,13/12/2025 18:27:45,250842,10,task-ytla,,51389313,5c04872c55614800012b7cf0,14743307,,complete,,693e011c7fd83d3b551ec6fb,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x953,day1done,,,Vocab(task),2,,,audio-Success,,,C,,attention_pass,,day1done,eligible,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,
